CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment,RFM_Score,RFM_Level
18136,64,7,162.44,2,2,3,223,7.0,Middle
18138,296,1,9.9,1,1,1,111,3.0,Low
18139,18,42,1635.7200000000007,4,4,4,444,12.0,Top
18142,158,5,292.92,1,2,3,123,6.0,Middle
18143,117,17,289.3900000000001,2,3,3,233,8.0,Middle
18144,31,11,701.1999999999998,3,3,4,334,10.0,Top
18145,13,41,491.54999999999984,4,4,4,444,12.0,Top
18146,221,1,17.700000000000006,1,1,1,111,3.0,Low
18147,46,1,39.6,3,1,1,311,5.0,Low
18149,216,1,19.0,1,1,1,111,3.0,Low
18150,33,9,154.5,3,2,3,323,8.0,Middle
18151,135,9,185.95,2,2,3,223,7.0,Middle
18154,4,4,88.8,4,1,2,412,7.0,Middle
18155,76,7,109.4,2,2,2,222,6.0,Middle
18156,13,21,120.91,4,3,2,432,9.0,Middle
18158,10,11,146.1,4,3,3,433,10.0,Top
18159,302,2,33.300000000000004,1,1,1,111,3.0,Low
18160,58,14,239.74999999999997,2,3,3,233,8.0,Middle
18161,16,14,271.26000000000005,4,3,3,433,10.0,Top
18164,38,1,10.5,3,1,1,311,5.0,Low
18165,178,3,113.04,1,1,2,112,4.0,Low
18167,36,3,115.5,3,1,2,312,6.0,Middle
18168,177,17,150.61,1,3,3,133,7.0,Middle
18169,61,2,75.9,2,1,2,212,5.0,Low
18170,34,7,184.15,3,2,3,323,8.0,Middle
18171,59,12,319.85,2,3,3,233,8.0,Middle
18172,36,38,2034.4999999999993,3,4,4,344,11.0,Top
18173,87,5,315.42,2,2,3,223,7.0,Middle
18176,359,1,17.4,1,1,1,111,3.0,Low
18177,32,13,254.55,3,3,3,333,9.0,Middle
18178,129,21,332.62999999999994,2,3,3,233,8.0,Middle
18179,10,23,359.09,4,4,4,444,12.0,Top
18180,5,24,353.44,4,4,4,444,12.0,Top
18181,25,15,125.60000000000002,3,3,2,332,8.0,Middle
18183,228,7,102.6,1,2,2,122,5.0,Low
18185,250,1,17.700000000000006,1,1,1,111,3.0,Low
18188,16,18,555.36,4,3,4,434,11.0,Top
18189,78,11,172.15000000000003,2,3,3,233,8.0,Middle
18190,331,2,37.6,1,1,1,111,3.0,Low
18192,72,7,131.0,2,2,2,222,6.0,Middle
18193,166,2,32.46,1,1,1,111,3.0,Low
18194,83,5,653.8399999999998,2,2,4,224,8.0,Middle
18196,96,24,123.2,2,4,2,242,8.0,Middle
18198,5,36,1160.77,4,4,4,444,12.0,Top
18200,107,8,21.88,2,2,1,221,5.0,Low
18202,200,14,308.9600000000001,1,3,3,133,7.0,Middle
18203,158,6,34.0,1,2,1,121,4.0,Low
18204,72,50,496.75999999999993,2,4,4,244,10.0,Top
18205,37,5,66.45,3,2,2,322,7.0,Middle
18210,2,23,408.82999999999987,4,4,4,444,12.0,Top
18211,44,10,150.55,3,3,3,333,9.0,Middle
18212,327,17,95.15,1,3,2,132,6.0,Middle
18213,237,2,27.9,1,1,1,111,3.0,Low
18216,32,5,111.1,3,2,2,322,7.0,Middle
18217,30,5,94.7,3,2,2,322,7.0,Middle
18218,282,6,108.96,1,2,2,122,5.0,Low
18219,3,21,330.99,4,3,3,433,10.0,Top
18220,227,1,152.64,1,1,3,113,5.0,Low
18221,23,10,145.07999999999996,3,3,3,333,9.0,Middle
18223,5,41,956.5400000000003,4,4,4,444,12.0,Top
18225,4,56,1175.0199999999998,4,4,4,444,12.0,Top
18226,45,45,1112.96,3,4,4,344,11.0,Top
18228,80,6,105.49,2,2,2,222,6.0,Middle
18229,12,30,1626.5399999999993,4,4,4,444,12.0,Top
18230,10,14,490.44,4,3,4,434,11.0,Top
18231,193,22,444.7000000000001,1,4,4,144,9.0,Middle
18232,82,7,111.2,2,2,2,222,6.0,Middle
18235,72,25,392.57,2,4,4,244,10.0,Top
18236,30,9,140.29999999999998,3,2,3,323,8.0,Middle
18237,3,12,215.04,4,3,3,433,10.0,Top
18239,219,12,232.24999999999997,1,3,3,133,7.0,Middle
18240,47,1,297.0,3,1,3,313,7.0,Middle
18241,10,19,344.98999999999984,4,3,4,434,11.0,Top
18242,73,16,682.5700000000003,2,3,4,234,9.0,Middle
18245,8,40,673.61,4,4,4,444,12.0,Top
18248,123,12,216.91,2,3,3,233,8.0,Middle
18249,18,2,29.22,4,1,1,411,6.0,Middle
18250,311,8,130.62,1,2,2,122,5.0,Low
18251,88,3,444.96,2,1,4,214,7.0,Middle
18252,51,22,119.06,3,4,2,342,9.0,Middle
18257,40,22,394.39000000000016,3,4,4,344,11.0,Top
18259,25,4,246.2,3,1,3,313,7.0,Middle
18260,173,30,571.89,1,4,4,144,9.0,Middle
18261,44,6,99.5,3,2,2,322,7.0,Middle
18262,141,1,2.88,1,1,1,111,3.0,Low
18263,26,10,206.12,3,3,3,333,9.0,Middle
18265,73,9,157.88,2,2,3,223,7.0,Middle
18270,39,3,50.3,3,1,1,311,5.0,Low
18272,3,38,642.44,4,4,4,444,12.0,Top
18274,31,2,30.15,3,1,1,311,5.0,Low
18276,44,4,67.68,3,1,2,312,6.0,Middle
18277,59,4,48.78,2,1,1,211,4.0,Low
18280,278,2,38.7,1,1,1,111,3.0,Low
18281,181,2,31.8,1,1,1,111,3.0,Low
18282,8,2,30.700000000000006,4,1,1,411,6.0,Middle
18283,4,152,432.92999999999984,4,4,4,444,12.0,Top
18287,43,15,395.76,3,3,4,334,10.0,Top
